Unnamed: 0,zip_month,AWND,PRCP,SNOW,SNWD,TMAX,TMIN,WT08,WT11
2517,08922-Oct,0,32.1231671554252,0.334310850439883,0.372434017595308,200.888563049853,75.5454545454546,0,0
2518,08922-Nov,0,21.0333333333333,0.478787878787879,0.615151515151515,132.387878787879,17.269696969697,0,0
2519,08922-Dec,0,39.8181818181818,4.24046920821114,13.0879765395894,77.7184750733138,-16.4369501466276,0,1
2520,22901-Jan,23.1495601173021,23.2991202346041,3.75073313782991,12.941348973607,61.1876832844575,-32.633431085044,1,1
2521,22901-Feb,25.0228013029316,21.5980707395498,6.43729903536978,36.8327974276527,79.0128617363344,-26.8231511254019,1,1
2522,22901-Mar,25.524926686217,33.8885630498534,4.79705882352941,9.40882352941176,134.74780058651,16.2228739002933,1,1
2523,22901-Apr,25.0607902735562,33.3606060606061,0.154545454545455,0.154545454545455,193.930303030303,73.2424242424243,1,1
2524,22901-May,19.8064516129032,47.9970674486804,0,0,231.938416422287,123.533724340176,1,1
2525,22901-Jun,17.4620060790274,35.630303030303,0,0,279.512121212121,173.9,1,1
2526,22901-Jul,15.4310850439883,31.3489736070381,0,0,297.466275659824,190.991202346041,1,1
2527,22901-Aug,14.3510324483776,33.4281524926686,0,0,283.973607038123,180.847507331378,1,1
2528,22901-Sep,15.4757575757576,38.4393939393939,0,0,249.048484848485,149.848484848485,1,1
2529,22901-Oct,18.5941176470588,34.3900293255132,0.008797653958944,0,192.66862170088,91.6510263929619,1,1
2530,22901-Nov,19.8905775075988,22.3333333333333,0.060606060606061,0,132.60303030303,28.3181818181818,1,1
2531,22901-Dec,20.2264705882353,29.5659824046921,2.67155425219941,14.3382352941177,85.0117302052786,-3.44868035190616,1,1
2532,05832-Jan,0,20.1466275659824,15.8739002932551,272.618768328446,-38.4838709677419,-172.486803519062,0,1
2533,05832-Feb,0,22.6463022508039,23.1639871382637,437.778135048232,-26.6141479099678,-169.610932475884,0,1
2534,05832-Mar,0,23.3716814159292,13.8318584070797,404.162241887906,31.3421828908555,-122,0,1
2535,05832-Apr,0,32.7969696969697,5.82727272727273,99.9242424242424,111.817629179331,-30.790273556231,0,1
2536,05832-May,0,37.8269794721408,0.014662756598241,0,191.032352941176,35.3117647058824,0,1
2537,05832-Jun,0,44.6666666666667,0,0,227.186666666667,83.38,0,1
2538,05832-Jul,0,39.8739002932551,0,0,255.102639296188,112.093841642229,0,1
2539,05832-Aug,0,38.4721407624633,0,0,249.091176470588,104.149560117302,0,0
2540,05832-Sep,0,30.5757575757576,0,0,213.963414634146,57.265243902439,0,1
2541,05832-Oct,0,41.0615835777126,0.489736070381232,0.44574780058651,137.888563049853,6.67448680351906,0,1
2542,05832-Nov,0,26.9909090909091,4.80909090909091,15.7606060606061,58.7606060606061,-54.569696969697,0,1
2543,05832-Dec,0,33.7008797653959,19.741935483871,153.560117302053,-12.2785923753666,-115.489736070381,0,1
2544,06524-Jan,0,29.6847826086956,11.4324324324324,82.9707317073171,29.4074074074074,-69.1759259259259,0,0
2545,06524-Feb,0,32.9482071713147,17.2540322580645,211.162436548223,42.9267015706806,-74.1894736842105,0,0
2546,06524-Mar,0,41.0755395683453,6.03056768558952,68.5853658536585,79.8527918781726,-30.0659898477157,0,0
2547,06524-Apr,0,42.3531598513011,0.038277511961723,0.052980132450331,154.699507389163,34.9310344827586,0,0
2548,06524-May,0,34.3835125448029,0,0,213.46261682243,96.9953271028037,0,0
2549,06524-Jun,0,40.8,0,0,256.177033492823,142.416267942584,0,0
2550,06524-Jul,0,34.141935483871,0,0,289.520202020202,180.707070707071,0,0
2551,06524-Aug,0,31.7622377622378,0,0,278.548192771084,164.481927710843,0,0
2552,06524-Sep,0,27.0233333333333,0,0,249.423076923077,133.307692307692,0,0
2553,06524-Oct,0,38.3064516129032,0.908366533864542,1.60126582278481,185.341232227488,69.6208530805687,0,0
2554,06524-Nov,0,28.6481481481481,1.18143459915612,2.49673202614379,117.352380952381,5.9,0,0
2555,06524-Dec,0,43.2831541218638,6.04065040650407,29.644578313253,68.1520737327189,-25.2165898617512,0,0
2556,49753-Jan,32.9882697947214,14.4428152492669,14.4281524926686,176.281524926686,-25.6392961876833,-112.530791788856,1,0
2557,49753-Feb,36.048231511254,14.0418006430868,14.3504823151125,235.363344051447,-20.3376205787781,-120.141479099678,1,0
2558,49753-Mar,35.5366568914956,15.7478005865103,7.88563049853372,151.548387096774,41.1730205278592,-69.4310850439883,1,0
2559,49753-Apr,38.1515151515151,30.7151515151515,4.39090909090909,13.0363636363636,111.430303030303,-8.32121212121212,1,0
2560,49753-May,33.1466275659824,20.900293255132,0.023460410557185,0,191,51.3548387096774,1,0
2561,49753-Jun,27.4542682926829,29.7575757575758,0,0,238.306060606061,105.009090909091,1,1
2562,49753-Jul,25.4897360703812,26.0762463343109,0,0,266.994134897361,133.140762463343,1,0
2563,49753-Aug,25.5219941348974,24.6568914956012,0,0,259.041055718475,129.126099706745,1,0
2564,49753-Sep,25.6393939393939,24.4212121212121,0,0,218.121212121212,86.6424242424242,1,0
2565,49753-Oct,30.6814159292035,28.0234604105572,0,0,145.973607038123,35.9765395894428,1,0
2566,49753-Nov,33.1333333333333,15.3818181818182,3.56060606060606,10.0575757575758,73.7212121212121,-17.8212121212121,1,0
2567,49753-Dec,34.1818181818182,18.0850439882698,15.4956011730205,116.527859237537,-0.354838709677419,-72.1173020527859,1,0
2568,95453-Jan,0,50.8552631578947,0.04,0,127.025089605735,51.8387096774193,0,0
2569,95453-Feb,0,47.6724890829694,0,0,125.45652173913,47.3188405797101,0,0
2570,95453-Mar,0,43.5215517241379,0,0,146.122580645161,52.3354838709677,0,0
2571,95453-Apr,0,23.952380952381,0,0,169.571906354515,57.0903010033445,0,0
2572,95453-May,0,4.3195020746888,0,0,215.68064516129,92.0774193548387,0,0
2573,95453-Jun,0,2.18218623481781,0,0,266.543333333333,134.256666666667,0,0
2574,95453-Jul,0,0.898496240601504,0,0,310.193548387097,171.412903225806,0,0
2575,95453-Aug,0,0.065040650406504,0,0,312.306451612903,173.364516129032,0,0
2576,95453-Sep,0,1.86245353159851,0,0,290.663333333333,156.59,0,0
2577,95453-Oct,0,17.4945454545455,0,0,218.516129032258,111.81935483871,0,0
2578,95453-Nov,0,30.0234375,0,0,150.06,68.32,0,0
2579,95453-Dec,0,52.2661290322581,0.059701492537314,0,108.578181818182,40.7890909090909,0,0
2592,56270-Jan,47.3958944281525,2.99706744868035,5.90029325513197,176.567164179104,-47.741935483871,-144.269794721408,1,1
2593,56270-Feb,47.411003236246,6.47588424437299,8.72025723472669,179.498392282958,-30.4340836012862,-128.578778135048,1,0
2594,56270-Mar,47.1479289940828,12.1202346041056,6.80351906158358,97.1906158357771,55.9354838709677,-43.5513196480939,1,0
2595,56270-Apr,49.6242424242424,20.7545454545455,3.94224924012158,6.52293577981651,138.606060606061,22.9969696969697,1,0
