uniqid,zip,year,month,day,sid,type,name,lat,lon,nth,distance,AWND,PRCP,SNOW,SNWD,TMAX,TMIN,WT08,WT11
1010,01921,2012,11,26,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,35,0,0,0,78,-39,,
1010,01921,2012,11,27,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,7,0,0,0,22,-39,,
1010,01921,2012,11,28,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,26,20,0,0,33,-6,,
1010,01921,2012,11,29,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,40,0,0,0,67,-28,,
1010,01921,2012,11,30,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,30,0,0,0,61,-22,,
1010,01921,2012,12,1,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,27,0,0,0,-6,-33,1,
1010,01921,2012,12,2,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,22,10,10,13,89,-22,1,
1010,01921,2012,12,3,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,31,5,0,0,144,56,1,
1010,01921,2012,12,4,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,22,0,0,0,144,56,1,
1010,01921,2012,12,5,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,59,0,0,0,150,94,,
1010,01921,2012,12,6,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,26,0,0,0,106,-22,,
1010,01921,2012,12,7,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,11,0,0,0,106,-56,,
1010,01921,2012,12,8,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,15,46,0,0,128,56,,
1010,01921,2012,12,9,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,22,43,0,0,78,39,,
1010,01921,2012,12,10,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,15,130,0,0,117,33,,
1010,01921,2012,12,11,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,29,8,0,0,117,61,,
1010,01921,2012,12,12,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,13,0,0,0,83,-22,,
1010,01921,2012,12,13,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,8,0,0,0,83,-50,1,
1010,01921,2012,12,14,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,24,0,0,0,100,-50,,
1010,01921,2012,12,15,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,25,0,0,0,100,-22,,
1010,01921,2012,12,16,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,30,0,0,0,78,-28,1,
1010,01921,2012,12,17,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,33,86,10,13,22,-17,,
1010,01921,2012,12,18,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,39,272,0,0,111,6,,
1010,01921,2012,12,19,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,59,23,0,0,89,-22,,
1010,01921,2012,12,20,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,22,0,0,0,83,-11,,
1010,01921,2012,12,21,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,76,36,0,0,117,17,1,
1010,01921,2012,12,22,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,60,135,0,0,122,17,,
1010,01921,2012,12,23,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,45,0,0,0,44,-33,,
1010,01921,2012,12,24,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,23,0,0,0,61,-11,,
1010,01921,2012,12,25,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,28,0,0,0,56,-28,1,
1010,01921,2012,12,26,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,36,3,5,0,22,-22,,
1010,01921,2012,12,27,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,79,422,0,0,72,0,,
1010,01921,2012,12,28,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,53,249,3,0,39,-28,,
1010,01921,2012,12,29,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,26,0,0,0,39,-33,,
1010,01921,2012,12,30,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,70,140,76,76,17,-39,1,
1010,01921,2012,12,31,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,37,0,0,64,11,-94,,
1010,01921,2013,1,1,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,60,0,0,64,33,-22,,
1010,01921,2013,1,2,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,42,0,0,64,22,-106,,
1010,01921,2013,1,3,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,31,0,0,64,-22,-156,1,
1010,01921,2013,1,4,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,42,0,0,51,28,-89,,
1010,01921,2013,1,5,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,31,0,0,51,67,-17,,
1010,01921,2013,1,6,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,21,0,0,38,61,-39,,
1010,01921,2013,1,7,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,19,0,0,38,67,-56,1,
1010,01921,2013,1,8,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,39,0,0,25,72,-39,,
1010,01921,2013,1,9,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,23,0,0,25,67,-50,1,
1010,01921,2013,1,10,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,63,0,0,13,72,-33,,
1010,01921,2013,1,11,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,16,0,0,0,94,-39,,
1010,01921,2013,1,12,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,13,33,0,0,83,0,,
1010,01921,2013,1,13,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,23,8,0,0,89,22,,
1010,01921,2013,1,14,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,45,3,0,0,167,78,,
1010,01921,2013,1,15,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,18,0,0,0,167,6,,
1010,01921,2013,1,16,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,17,64,51,51,61,-17,,
1010,01921,2013,1,17,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,43,81,51,51,61,-39,,
1010,01921,2013,1,18,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,43,0,0,38,28,-94,,
1010,01921,2013,1,19,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,55,0,0,38,89,-83,,
1010,01921,2013,1,20,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,69,0,0,25,117,-39,,
1010,01921,2013,1,21,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,35,0,0,0,78,-67,,
1010,01921,2013,1,22,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,43,5,8,13,-22,-78,1,
1010,01921,2013,1,23,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,46,0,0,13,-39,-133,,
1010,01921,2013,1,24,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,64,0,0,13,-67,-172,,
1010,01921,2013,1,25,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,37,0,0,13,-44,-133,1,
1010,01921,2013,1,26,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,51,0,0,13,-22,-111,1,
1010,01921,2013,1,27,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,50,0,0,13,6,-111,,
1010,01921,2013,1,28,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,12,0,0,13,6,-89,,
1010,01921,2013,1,29,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,14,61,33,38,22,-44,1,
1010,01921,2013,1,30,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,51,15,0,25,144,0,1,
1010,01921,2013,1,31,USW00054733,GHCND,BEVERLY MUNI AP,42.5842,-70.9175,9,10822,92,51,0,0,161,56,1,1
1010,01921,2013,2,1,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,54,13,0,0,61,-44,,
1010,01921,2013,2,2,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,32,0,0,0,11,-89,,
1010,01921,2013,2,3,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,31,5,5,0,-22,-67,1,
1010,01921,2013,2,4,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,50,0,0,0,28,-61,,
1010,01921,2013,2,5,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,18,0,0,0,-6,-67,1,
1010,01921,2013,2,6,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,30,13,28,25,33,-67,1,
1010,01921,2013,2,7,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,29,0,0,0,28,-94,,
1010,01921,2013,2,8,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,60,3,3,0,6,-50,1,
1010,01921,2013,2,9,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,85,305,483,483,-11,-94,1,
1010,01921,2013,2,10,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,26,38,51,533,67,-150,1,
1010,01921,2013,2,11,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,20,0,0,483,44,-117,1,
1010,01921,2013,2,12,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,55,66,3,343,78,22,,
1010,01921,2013,2,13,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,23,0,0,305,61,-22,,
1010,01921,2013,2,14,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,22,0,0,279,106,-17,,
1010,01921,2013,2,15,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,31,0,0,241,111,-33,1,
1010,01921,2013,2,16,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,32,0,0,203,106,-17,1,
1010,01921,2013,2,17,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,92,8,10,203,39,-89,1,
1010,01921,2013,2,18,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,74,13,51,254,6,-100,1,
1010,01921,2013,2,19,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,29,0,0,203,83,-78,,
1010,01921,2013,2,20,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,57,109,0,178,78,-67,,
1010,01921,2013,2,21,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,63,0,0,152,11,-44,,
1010,01921,2013,2,22,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,30,0,0,152,44,-61,,
1010,01921,2013,2,23,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,30,0,0,152,39,-11,,
1010,01921,2013,2,24,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,46,76,5,127,33,0,,
1010,01921,2013,2,25,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,21,89,64,165,44,-28,,
1010,01921,2013,2,26,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,17,0,0,140,67,-17,1,
1010,01921,2013,2,27,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,61,74,0,114,61,0,,
1010,01921,2013,2,28,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,20,282,0,114,89,6,,
1010,01921,2013,3,1,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,26,0,0,102,67,11,,
1010,01921,2013,3,2,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,27,0,0,102,50,6,,
1010,01921,2013,3,3,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,35,0,0,102,72,6,,
1010,01921,2013,3,4,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,63,0,0,102,44,-11,,
1010,01921,2013,3,5,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,35,0,3,89,72,6,,
1010,01921,2013,3,6,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,67,18,0,76,67,0,1,
1010,01921,2013,3,7,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,79,33,33,76,33,-6,1,
1010,01921,2013,3,8,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,66,157,241,305,44,-17,1,
1010,01921,2013,3,9,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,38,46,64,356,67,-22,1,
1010,01921,2013,3,10,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,29,0,0,279,67,-56,1,
1010,01921,2013,3,11,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,35,0,0,254,106,11,,
1010,01921,2013,3,12,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,39,0,0,178,117,56,,
1010,01921,2013,3,13,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,38,79,0,140,128,28,,
1010,01921,2013,3,14,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,53,0,0,76,106,-28,,
1010,01921,2013,3,15,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,57,0,0,76,44,-72,,
1010,01921,2013,3,16,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,32,0,0,64,44,-28,,
1010,01921,2013,3,17,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,39,0,0,51,33,-56,,
1010,01921,2013,3,18,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,32,0,0,64,33,-83,,
1010,01921,2013,3,19,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,66,226,229,267,22,-11,,
1010,01921,2013,3,20,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,44,137,64,267,22,-39,,
1010,01921,2013,3,21,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,14,0,0,267,39,-44,,
1010,01921,2013,3,22,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,36,13,25,279,33,-17,,
1010,01921,2013,3,23,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,62,0,0,254,67,-22,,
1010,01921,2013,3,24,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,34,0,0,203,56,-17,,
1010,01921,2013,3,25,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,43,0,0,178,94,-17,,
1010,01921,2013,3,26,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,35,5,5,152,106,6,,
1010,01921,2013,3,27,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,44,0,0,102,128,-6,,
1010,01921,2013,3,28,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,26,8,0,51,128,22,,
1010,01921,2013,3,29,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,27,0,0,38,139,11,,
1010,01921,2013,3,30,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,25,0,0,25,144,22,,
1010,01921,2013,3,31,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,34,0,0,0,144,-28,,
1010,01921,2013,4,1,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,55,36,0,0,144,56,,
1010,01921,2013,4,2,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,60,5,0,0,156,-17,,
1010,01921,2013,4,3,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,62,0,0,0,50,0,,
1010,01921,2013,4,4,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,44,0,0,0,128,-22,,
1010,01921,2013,4,5,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,48,0,0,0,161,-17,,
1010,01921,2013,4,6,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,47,0,0,0,161,-28,,
1010,01921,2013,4,7,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,46,0,0,0,111,-33,,
1010,01921,2013,4,8,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,34,0,0,0,167,67,,
1010,01921,2013,4,9,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,30,15,0,0,211,72,1,
1010,01921,2013,4,10,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,19,30,0,0,211,72,,
1010,01921,2013,4,11,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,21,102,0,0,144,67,1,
1010,01921,2013,4,12,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,48,15,0,0,106,11,1,
1010,01921,2013,4,13,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,31,127,0,0,111,17,,
1010,01921,2013,4,14,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,33,3,0,0,117,56,,
1010,01921,2013,4,15,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,34,0,0,0,117,-11,,
1010,01921,2013,4,16,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,54,0,0,0,172,33,,
1010,01921,2013,4,17,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,43,0,0,0,189,111,,
1010,01921,2013,4,18,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,49,0,0,0,217,83,,
1010,01921,2013,4,19,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,62,0,0,0,211,56,,
1010,01921,2013,4,20,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,53,109,0,0,217,83,,
1010,01921,2013,4,21,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,31,28,0,0,133,11,,
1010,01921,2013,4,22,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,35,0,0,0,111,-11,,
1010,01921,2013,4,23,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,49,5,0,0,111,28,1,
1010,01921,2013,4,24,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,52,15,0,0,211,50,,
1010,01921,2013,4,25,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,41,15,0,0,189,94,1,
1010,01921,2013,4,26,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,25,0,0,0,172,56,,
1010,01921,2013,4,27,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,25,0,0,0,183,33,,
1010,01921,2013,4,28,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,32,0,0,0,189,39,,
1010,01921,2013,4,29,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,32,0,0,0,200,56,,
1010,01921,2013,4,30,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,18,0,0,0,189,44,,
1010,01921,2013,5,1,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,20,0,0,0,233,67,,
1010,01921,2013,5,2,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,22,0,0,0,233,50,1,
1010,01921,2013,5,3,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,32,0,0,0,144,39,,
1010,01921,2013,5,4,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,24,0,0,0,144,6,,
1010,01921,2013,5,5,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,26,0,0,0,144,17,,
1010,01921,2013,5,6,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,18,0,0,0,178,22,1,
1010,01921,2013,5,7,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,26,0,0,0,222,56,,
1010,01921,2013,5,8,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,30,0,0,0,222,111,,
1010,01921,2013,5,9,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,15,86,0,0,178,128,,
1010,01921,2013,5,10,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,21,91,0,0,239,133,1,
1010,01921,2013,5,11,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,44,10,0,0,233,128,1,
1010,01921,2013,5,12,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,36,10,0,0,206,150,,
1010,01921,2013,5,13,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,40,38,0,0,211,56,,
1010,01921,2013,5,14,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,38,0,0,0,150,94,,
1010,01921,2013,5,15,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,34,0,0,0,156,33,,
1010,01921,2013,5,16,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,48,0,0,0,261,144,,
1010,01921,2013,5,17,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,36,0,0,0,261,111,,
1010,01921,2013,5,18,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,26,0,0,0,256,122,,
1010,01921,2013,5,19,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,18,0,0,0,200,94,,
1010,01921,2013,5,20,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,20,64,0,0,261,128,,
1010,01921,2013,5,21,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,36,0,0,0,261,156,,
1010,01921,2013,5,22,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,19,132,0,0,256,100,,
1010,01921,2013,5,23,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,31,8,0,0,239,117,1,
1010,01921,2013,5,24,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,32,76,0,0,239,156,,
1010,01921,2013,5,25,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,51,175,0,0,161,94,,
1010,01921,2013,5,26,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,54,64,0,0,139,44,,
1010,01921,2013,5,27,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,30,5,0,0,211,61,,
1010,01921,2013,5,28,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,20,0,0,0,217,50,,
1010,01921,2013,5,29,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,20,66,0,0,289,128,1,
1010,01921,2013,5,30,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,30,66,0,0,289,156,,
1010,01921,2013,5,31,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,31,0,0,0,333,189,,
1010,01921,2013,6,1,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,36,0,0,0,333,194,,
1010,01921,2013,6,2,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,53,0,0,0,317,217,,
1010,01921,2013,6,3,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,28,53,0,0,317,183,,
1010,01921,2013,6,4,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,39,46,0,0,228,117,,
1010,01921,2013,6,5,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,29,0,0,0,228,111,,
1010,01921,2013,6,6,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,28,0,0,0,222,139,,
1010,01921,2013,6,7,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,30,18,0,0,200,128,,
1010,01921,2013,6,8,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,45,716,0,0,244,117,1,
1010,01921,2013,6,9,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,23,8,0,0,256,144,,
1010,01921,2013,6,10,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,24,0,0,0,256,133,,
1010,01921,2013,6,11,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,28,302,0,0,183,128,,
1010,01921,2013,6,12,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,39,89,0,0,200,122,,
1010,01921,2013,6,13,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,16,23,0,0,200,117,,
1010,01921,2013,6,14,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,24,340,0,0,228,106,,
1010,01921,2013,6,15,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,31,13,0,0,256,133,1,
1010,01921,2013,6,16,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,28,0,0,0,256,139,,
1010,01921,2013,6,17,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,26,0,0,0,283,161,,
1010,01921,2013,6,18,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,18,28,0,0,283,156,,
1010,01921,2013,6,19,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,24,46,0,0,228,133,,
1010,01921,2013,6,20,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,22,0,0,0,250,106,,
1010,01921,2013,6,21,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,24,0,0,0,294,161,,
1010,01921,2013,6,22,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,32,0,0,0,283,122,,
1010,01921,2013,6,23,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,40,3,0,0,317,189,,
1010,01921,2013,6,24,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,35,0,0,0,339,222,,
1010,01921,2013,6,25,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,36,358,0,0,339,206,,
1010,01921,2013,6,26,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,22,0,0,0,311,200,1,
1010,01921,2013,6,27,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,23,66,0,0,256,183,1,
1010,01921,2013,6,28,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,43,69,0,0,267,150,1,
1010,01921,2013,6,29,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,39,13,0,0,283,217,1,
1010,01921,2013,6,30,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,35,0,0,0,294,211,,
1010,01921,2013,7,1,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,25,5,0,0,294,222,1,
1010,01921,2013,7,2,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,29,257,0,0,267,189,1,
1010,01921,2013,7,3,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,32,5,0,0,306,156,1,
1010,01921,2013,7,4,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,38,0,0,0,328,228,,
1010,01921,2013,7,5,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,38,0,0,0,333,244,,
1010,01921,2013,7,6,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,34,0,0,0,333,250,,
1010,01921,2013,7,7,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,20,0,0,0,328,217,,
1010,01921,2013,7,8,USC00190593,GHCND,BEVERLY,42.5881,-70.8372,19,14820,25,0,0,0,322,239,1,
